title,data_type,click_times,description,price,deal_times,version,product_type,category,classification,management,update_frequency,sample_time,data_size,data_form,detail_description,price_type,api_info,cur_url,new_category,category_aws
苯乙烯2018年度产业链指数数据,数据集,64.0,苯乙烯2018年度产业链指数数据,5000.00元,0笔,C35818i,数据,"工业制造,产业咨询",一般数据-一级数据,社会数据,待完善,待完善,待完善,待完善,"

苯乙烯2018年度产业链指数数据

","

计费方式

计费方式

一口价

售价(元)

5000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1692375975744708610&displayPrice=5000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
苯乙烯2019年度产业链指数数据,数据集,64.0,苯乙烯2019年度产业链指数数据,5000.00元,0笔,C35819i,数据,"工业制造,产业咨询",一般数据-一级数据,社会数据,待完善,待完善,待完善,待完善,"

苯乙烯2019年度产业链指数数据

","

计费方式

计费方式

一口价

售价(元)

5000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1692376351541764097&displayPrice=5000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
苯乙烯2020年度产业链指数数据,数据集,64.0,苯乙烯2020年度产业链指数数据,5000.00元,0笔,C35820i,数据,"工业制造,产业咨询",一般数据-一级数据,社会数据,待完善,待完善,待完善,待完善,"

苯乙烯2020年度产业链指数数据

","

计费方式

计费方式

一口价

售价(元)

5000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1692376716630761474&displayPrice=5000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
苯乙烯2021年度产业链指数数据,数据集,64.0,苯乙烯2021年度产业链指数数据,5000.00元,0笔,C35821i,数据,"工业制造,产业咨询",一般数据-一级数据,社会数据,待完善,待完善,待完善,待完善,"

苯乙烯2021年度产业链指数数据

","

计费方式

计费方式

一口价

售价(元)

5000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1692377074358755330&displayPrice=5000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
苯乙烯2022年度产业链指数数据,数据集,64.0,苯乙烯2022年度产业链指数数据,5000.00元,0笔,C35822i,数据,"工业制造,产业咨询",一般数据-一级数据,社会数据,待完善,待完善,待完善,待完善,"

苯乙烯2022年度产业链指数数据

","

计费方式

计费方式

一口价

售价(元)

5000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1692377442849333250&displayPrice=5000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
冰晶石2013年度产业链指数数据,数据集,64.0,冰晶石2013年度产业链指数数据,5000.00元,0笔,C57313i,数据,"工业制造,产业咨询",一般数据-一级数据,社会数据,待完善,待完善,待完善,待完善,"

冰晶石2013年度产业链指数数据

","

计费方式

计费方式

一口价

售价(元)

5000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1692425519526256641&displayPrice=5000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
冰晶石2014年度产业链指数数据,数据集,64.0,冰晶石2014年度产业链指数数据,5000.00元,0笔,C57314i,数据,"工业制造,产业咨询",一般数据-一级数据,社会数据,待完善,待完善,待完善,待完善,"

冰晶石2014年度产业链指数数据

","

计费方式

计费方式

一口价

售价(元)

5000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1692425922951192578&displayPrice=5000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
冰晶石2015年度产业链指数数据,数据集,64.0,冰晶石2015年度产业链指数数据,5000.00元,0笔,C57315i,数据,"工业制造,产业咨询",一般数据-一级数据,社会数据,待完善,待完善,待完善,待完善,"

冰晶石2015年度产业链指数数据

","

计费方式

计费方式

一口价

售价(元)

5000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1692426685991559169&displayPrice=5000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
冰晶石2016年度产业链指数数据,数据集,64.0,冰晶石2016年度产业链指数数据,5000.00元,0笔,C57316i,数据,"工业制造,产业咨询",一般数据-一级数据,社会数据,待完善,待完善,待完善,待完善,"

冰晶石2016年度产业链指数数据

","

计费方式

计费方式

一口价

售价(元)

5000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1692427088372113409&displayPrice=5000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
冰晶石2017年度产业链指数数据,数据集,64.0,冰晶石2017年度产业链指数数据,5000.00元,0笔,C57317i,数据,"工业制造,产业咨询",一般数据-一级数据,社会数据,待完善,待完善,待完善,待完善,"

冰晶石2017年度产业链指数数据

","

计费方式

计费方式

一口价

售价(元)

5000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1692429752195555330&displayPrice=5000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
冰晶石2018年度产业链指数数据,数据集,64.0,冰晶石2018年度产业链指数数据,5000.00元,0笔,C57318i,数据,"工业制造,产业咨询",一般数据-一级数据,社会数据,待完善,待完善,待完善,待完善,"

冰晶石2018年度产业链指数数据

","

计费方式

计费方式

一口价

售价(元)

5000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1692430155956035585&displayPrice=5000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
冰晶石2019年度产业链指数数据,数据集,64.0,冰晶石2019年度产业链指数数据,5000.00元,0笔,C57319i,数据,"工业制造,产业咨询",一般数据-一级数据,社会数据,待完善,待完善,待完善,待完善,"

冰晶石2019年度产业链指数数据

","

计费方式

计费方式

一口价

售价(元)

5000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1692430710594019329&displayPrice=5000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
冰晶石2020年度产业链指数数据,数据集,64.0,冰晶石2020年度产业链指数数据,5000.00元,0笔,C57320i,数据,"工业制造,产业咨询",一般数据-一级数据,社会数据,待完善,待完善,待完善,待完善,"

冰晶石2020年度产业链指数数据

","

计费方式

计费方式

一口价

售价(元)

5000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1692431242507264001&displayPrice=5000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
冰晶石2021年度产业链行情数据,数据集,64.0,冰晶石2021年度产业链行情数据,5000.00元,0笔,C57321p,数据,"工业制造,产业咨询",一般数据-一级数据,社会数据,待完善,待完善,待完善,待完善,"

冰晶石2021年度产业链行情数据

","

计费方式

计费方式

一口价

售价(元)

5000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1692431437043277825&displayPrice=5000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
冰晶石2021年度产业链指数数据,数据集,64.0,冰晶石2021年度产业链指数数据,5000.00元,0笔,C57321i,数据,"工业制造,产业咨询",一般数据-一级数据,社会数据,待完善,待完善,待完善,待完善,"

冰晶石2021年度产业链指数数据

","

计费方式

计费方式

一口价

售价(元)

5000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1692431653091876866&displayPrice=5000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
冰晶石2022年度产业链行情数据,数据集,64.0,冰晶石2022年度产业链行情数据,5000.00元,0笔,C57322p,数据,"工业制造,产业咨询",一般数据-一级数据,社会数据,待完善,待完善,待完善,待完善,"

冰晶石2022年度产业链行情数据

","

计费方式

计费方式

一口价

售价(元)

5000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1692431836722700289&displayPrice=5000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
冰晶石2022年度产业链指数数据,数据集,64.0,冰晶石2022年度产业链指数数据,5000.00元,0笔,C57322i,数据,"工业制造,产业咨询",一般数据-一级数据,社会数据,待完善,待完善,待完善,待完善,"

冰晶石2022年度产业链指数数据

","

计费方式

计费方式

一口价

售价(元)

5000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1692432022861717505&displayPrice=5000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
丙酮2012年度产业链指数数据,数据集,64.0,丙酮2012年度产业链指数数据,5000.00元,0笔,C36412i,数据,"工业制造,产业咨询",一般数据-一级数据,社会数据,待完善,待完善,待完善,待完善,"

丙酮2012年度产业链指数数据

","

计费方式

计费方式

一口价

售价(元)

5000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1692435900055363585&displayPrice=5000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
丙酮2013年度产业链指数数据,数据集,64.0,丙酮2013年度产业链指数数据,5000.00元,0笔,C36413i,数据,"工业制造,产业咨询",一般数据-一级数据,社会数据,待完善,待完善,待完善,待完善,"

丙酮2013年度产业链指数数据

","

计费方式

计费方式

一口价

售价(元)

5000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1692437757800685569&displayPrice=5000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
丙酮2014年度产业链指数数据,数据集,64.0,丙酮2014年度产业链指数数据,5000.00元,0笔,C36414i,数据,"工业制造,产业咨询",一般数据-一级数据,社会数据,待完善,待完善,待完善,待完善,"

丙酮2014年度产业链指数数据

","

计费方式

计费方式

一口价

售价(元)

5000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1692438269539328002&displayPrice=5000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
丙酮2015年度产业链指数数据,数据集,64.0,丙酮2015年度产业链指数数据,5000.00元,0笔,C36415i,数据,"工业制造,产业咨询",一般数据-一级数据,社会数据,待完善,待完善,待完善,待完善,"

丙酮2015年度产业链指数数据

","

计费方式

计费方式

一口价

售价(元)

5000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1692438703217778690&displayPrice=5000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
丙酮2016年度产业链指数数据,数据集,64.0,丙酮2016年度产业链指数数据,5000.00元,0笔,C36416i,数据,"工业制造,产业咨询",一般数据-一级数据,社会数据,待完善,待完善,待完善,待完善,"

丙酮2016年度产业链指数数据

","

计费方式

计费方式

一口价

售价(元)

5000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1692439173583806465&displayPrice=5000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
丙酮2017年度产业链指数数据,数据集,64.0,丙酮2017年度产业链指数数据,5000.00元,0笔,C36417i,数据,"工业制造,产业咨询",一般数据-一级数据,社会数据,待完善,待完善,待完善,待完善,"

丙酮2017年度产业链指数数据

","

计费方式

计费方式

一口价

售价(元)

5000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1692439720990810113&displayPrice=5000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
丙酮2018年度产业链指数数据,数据集,64.0,丙酮2018年度产业链指数数据,5000.00元,0笔,C36418i,数据,"工业制造,产业咨询",一般数据-一级数据,社会数据,待完善,待完善,待完善,待完善,"

丙酮2018年度产业链指数数据

","

计费方式

计费方式

一口价

售价(元)

5000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1692440223632007170&displayPrice=5000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
丙酮2019年度产业链指数数据,数据集,64.0,丙酮2019年度产业链指数数据,5000.00元,0笔,C364_2019i,数据,"工业制造,产业咨询",一般数据-一级数据,社会数据,待完善,待完善,待完善,待完善,"

丙酮2019年度产业链指数数据

","

计费方式

计费方式

一口价

售价(元)

5000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1692441596473843714&displayPrice=5000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
丙酮2022年度产业链行情数据,数据集,64.0,丙酮2022年度产业链行情数据,5000.00元,0笔,C364_2022p,数据,"工业制造,产业咨询",一般数据-一级数据,社会数据,待完善,待完善,待完善,待完善,"

丙酮2022年度产业链行情数据

","

计费方式

计费方式

一口价

售价(元)

5000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1692442506633617410&displayPrice=5000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
丙酮2022年度产业链指数数据,数据集,64.0,丙酮2022年度产业链指数数据,5000.00元,0笔,C364_2022i,数据,"工业制造,产业咨询",一般数据-一级数据,社会数据,待完善,待完善,待完善,待完善,"

丙酮2022年度产业链指数数据

","

计费方式

计费方式

一口价

售价(元)

5000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1692442737802682369&displayPrice=5000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
甲醇2022年度指数数据,数据集,64.0,甲醇2022年度指数数据,1000.00元,0笔,P817_2022i,数据,"工业制造,产业咨询",一般数据-一级数据,社会数据,待完善,待完善,待完善,待完善,"

甲醇2022年度指数数据

","

计费方式

计费方式

一口价

售价(元)

1000.00

",,https://ditm.zjdex.com/data-service/product-details?id=1692811313214595074&displayPrice=1000.00%E5%85%83&productType=0,工业制造,Manufacturing Data
