title,description,price,category,update_frequency,url,category_aws,size,volume,price_mode,provider,coverage,currency,dimension,platform,data_sample
JD白条信用分,介绍：根据手机号绑定的京东金融白条综合情况，判定用户白条信用分。适用场景：适用于金融行业贷款审批、反欺诈、身份验证等业务场景。客户要求：相关接口要求客户必须满足：银保监会、证监会发布的最新名单名单为准，其他客户需通过四方联审。测试要求：如需测试需要填写测试申请并盖章审核。入参| 出参---|---1.手机号码2.授权记录号| 信用分值-1：非移动用户-2：数据异常,1.2,金融科技,no-update,https://ditm.zjdex.com/data-service/product-details?id=1525716910625988609&displayPrice=1.20%E5%85%83%2F%E6%AC%A1&productType=2,Financial Services Data,0.0,0,usage-based,,CN,RMB,0,Zhejiang Big Data Exchange,
义乌商贸企业信用评分,“义乌商贸企业信用评价”数据产品：1、基于政府公共数据，通过企业的基本情况、履约践诺、经营活动、遵纪守法、社会责任等维度建立商贸企业信用评价指标模型并实时计算企业信用评分，为金融机构进行信用风险审核与授信额度计算提供计算指标；2、建立商贸企业评价历史变动情况查询赋能银行精准风控，为金融机构贷中监控预警、贷中风险模型提供风险评估指标；,5.0,金融科技,no-update,https://ditm.zjdex.com/data-service/product-details?id=1632997316705853442&displayPrice=5.00%E5%85%83%2F%E6%AC%A1&productType=2,Financial Services Data,0.0,0,usage-based,,CN,RMB,0,Zhejiang Big Data Exchange,
企业经营评分大数据,数据资产名称：企业经营评分大数据数据产品介绍：各地政府的招商引资、投资促进工作极大地加速了地方经济发展，我国正处于产业升级和经济转轨的新发展阶段，招商引资的理念也发生重要变化，传统依靠土地低价出让、税收减免、政策扶持的招商引资模式已不再适用，各地逐步开始有倾向的选商、选资。对招商意向企业进行评估是保证招商项目成功的重要因素，企业价值评估等级代表了企业的竞争力，价值高的企业通常实力更强，经验风险相对较小，吸引高价值企业入住通常能带来更好的经济效益和产业集聚效应，提升区域产业活力。根据企业评估现有研究成果、科技部高新技术企业和科技型中小型企业等评价标准、各地企业招商引资项目评估标准以及实践中多个城市园区的具体指标选择，对招引企业价值评估分为两个阶段，第一个阶段为线索阶段企业价值评估，第二个阶段为招引项目准入评估。数据资产规模：包含各产业约1550万家企业数据资产产生方式：基于算法模型计算生成数据资产更新频率：每日数据资产应用场景：产业链精准拓客和产业链招商,300000.0,企业服务,daily,https://ditm.zjdex.com/data-service/product-details?id=1692377529419767809&displayPrice=300000.00%E5%85%83&productType=0,"Retail, Location & Marketing Data",1099511627776.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
地址正向匹配,提供标准地名地址匹配查询服务，根据用户输入的地址描述，匹配返回最接近的标准地址全称、经纬度（国家2000)和地址分节信息，对匹配相似度进行打分。,0.01,城市治理,no-update,https://ditm.zjdex.com/data-service/product-details?id=1523468964698202114&displayPrice=0.01%E5%85%83%2F%E6%AC%A1&productType=2,Public Sector Data,0.0,0,usage-based,,CN,RMB,0,Zhejiang Big Data Exchange,
义乌市场采购商画像报告,“义乌市场采购商画像”数据产品：1、依托小商品城注册采购商信息、基于政府公共数据，通过企业的信用评价情况、法人的信用评价情况、市场交易数据等维度建立采购商信用风险模型；2、建立采购商精准画像，进行贷前信用风险审核，通过高资产、采购方式频率、采购金额、违约情况等维度实现优势客户识别与贷中贷后管理赋能银行精准风控，为金融机构贷中监控预警、贷中风险模型、小商品数字贸易产品（例如：采购保、货款保等产品）提供风险评估指标；,5.0,企业服务,no-update,https://ditm.zjdex.com/data-service/product-details?id=1634114895637848065&displayPrice=5.00%E5%85%83%2F%E6%AC%A1&productType=2,"Retail, Location & Marketing Data",0.0,0,usage-based,,CN,RMB,0,Zhejiang Big Data Exchange,
氟化工指数2022年度指数数据,氟化工指数2022年度指数数据,5000.0,工业制造,no-update,https://ditm.zjdex.com/data-service/product-details?id=1692000836905541633&displayPrice=5000.00%E5%85%83&productType=0,Manufacturing Data,0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
物流企业查询,提供物流企业信息查询接口，信息包含档口、物流专线、地址等。,0.5,交通物流,irregular,https://ditm.zjdex.com/data-service/product-details?id=1673605434393174018&displayPrice=0.50%E5%85%83%2F%E6%AC%A1&productType=2,Automotive Data,0.0,0,usage-based,,CN,RMB,0,Zhejiang Big Data Exchange,
文化出海影视公司与服务商公司信息,商品数据主要为文化宣传监管部门提供多维度的数据支撑，提供企业数据，作品数据，影视行业活动数据，影视行业资讯数据等；提供政策触达数据，业务需求数据及平台整合数据。未来，应用于不断更新的文化内容出海相关数据，为行业分析提供数据来源与数据参考。,242100.0,企业服务,no-update,https://ditm.zjdex.com/data-service/product-details?id=1686554909994590210&displayPrice=242100.00%E5%85%83&productType=0,"Retail, Location & Marketing Data",0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
企业用电行为分析,在指定时间区间内，提供企业月度用电与前一个月比较（环比），或与去年同期进行比较（同比），用于了解企业电量变化趋势。,10000.0,金融科技,no-update,https://ditm.zjdex.com/data-service/product-details?id=1732332074740424706&displayPrice=10000.00%E5%85%83%2F%E6%AC%A1&productType=2,Financial Services Data,0.0,0,usage-based,,CN,RMB,0,Zhejiang Big Data Exchange,
农贸市场价格数据,利用国研的农贸市场智慧追溯源秤，经营户在日常进行交易的时候就能采集品种、价格等数据；通过一系列规则剔除异常数据、异常价格之后，可以按照市场、区域、品种分析出农贸市场价格数据，包括均值、最低价、最高价，趋势，价格浮动等。采集的原始数据：包含市场ID、市场名称、电子秤编号、品种编码、品种名称、价格、重量、交易金额，交易日期；处理后的数据：包含市场名称、地址、商品编码、商品名称、区域编码、最低价、均价、最高价、日期；数据处理规则：1、数据清洗，剔除异常数据。由于经营户操作的习惯（不按小数点）导致价格数据往往会存在10倍放大和10倍缩小的情况，所以先求出每一个品种的中位数，剔除前P25和P75之后的数据，再求平均值，求出的平均值作为品种的销售均价；2、有了品种的均价数据后，取值P25和P75作为品种的最低价和最高价；数据应用场景与应用效益：农贸市场价格数据对于经济效益的分析和决策具有重要意义。通过深入挖掘这些数据，我们可以更好地了解市场动态、农业政策影响以及消费者购买行为，为农业经济的发展和市场的稳定提供有力支持。同时，农贸市场的价格数据是CPI的重要组成部分，通过监测和分析这些数据，政府可以了解物价的总体水平，评估物价波动对居民生活的影响。如果物价上涨过快，政府可以采取相应的政策措施，譬如将储备物资投放市场的方式来稳定物价，保障居民的基本生活需求。具体如下：价格规律分析：通过对各种菜品价格的长期观察和分析，可以了解价格波动的规律。例如，某些菜品在季节性价格高峰期间价格会上涨，而在产量充足或需求较低的时期价格会下降。这种价格规律可以帮助消费者和商家做出更明智的购买和销售决策。市场供需平衡：农贸市场的价格数据反映了市场上的供需状况。当某种菜品的供应量充足时，价格可能会下降；而当供应量减少或需求增加时，价格可能会上涨。通过分析这些价格数据，消费者和商家可以更好地了解市场动态，并相应地调整他们的购买和销售策略。农业政策影响：农贸市场的价格数据也可以反映农业政策的影响。例如，政府对某些农产品的补贴政策可能会影响其市场价格。通过对这些价格数据的分析，可以评估政策的实际效果，并为未来的政策制定提供参考。农业经济发展：通过对农贸市场价格数据的长期观察和分析，可以了解农业经济的发展趋势。例如，随着农业技术的进步和规模化生产的实现，某些菜品的成本可能会降低，进而反映在市场价格上。这些趋势可以为国家制定农业发展计划和政策提供重要依据。消费者购买行为：农贸市场的价格数据还可以反映消费者的购买行为。例如，当某种菜品的价格上涨时，消费者可能会减少对该菜品的购买量，转而选择其他价格更为合理的菜品。通过对这些价格数据的分析，可以了解消费者的购买偏好和消费习惯，为商家制定更有效的营销策略提供参考。,90000.0,企业服务,no-update,https://ditm.zjdex.com/data-service/product-details?id=1706214076170575874&displayPrice=90000.00%E5%85%83&productType=0,"Retail, Location & Marketing Data",0.0,0,one-off,,CN,RMB,0,Zhejiang Big Data Exchange,
疫扫授权页面（接口）,"（1）打开当地使用的扫码平台（2）移动网络环境下，实现号码前传，获取用户手机号，跳转到授权页面（如下图所示2-1）（3）用户选择授权周期后，点击确认。**授权周期内：政府可以通过疫扫码接口查询授权手机号用户疫扫码状态、红黄码原因。**授权周期外：弹出授权页面，不授权政府无法查询用户疫扫码状态。价格面议![图片](https://ditmupload.zjdex.com/tssl-df-
product/20220515/43783902c84847bab15c651418ad4571.png)",1.0,公共服务,no-update,https://ditm.zjdex.com/data-service/product-details?id=1525772412496060417&displayPrice=1.00%E5%85%83%2F%E6%AC%A1&productType=2,Public Sector Data,0.0,0,usage-based,,CN,RMB,0,Zhejiang Big Data Exchange,
教育信息核验（学历学籍）,"1.接口说明输入姓名、身份证号、客户授权协议号、appcode 查询学历信息 以上均为必填项请求时使用 json 格式。2.请求方式POST3.接口协议测试环境：HTTP生产环境：HTTPS4.请求地址测试环境：生产环境：5.请求参数序号| 参数名| 是否必输| 类型| 参数说明| 约束条件---|---|---|---|---|---1| name| 是| String| 姓名|2| idCard| 是| String| 身份证号|3| fileIndex| 是| String| 客户授权协议号|4| Authorization(appcode)| 是| String| 配置认证 headers 参数： 必填|6.请求头Authorization appcode (创建客户时生成的 appcode)7.示例代码示例@PostMapping(""/getDataTest"")| | | | | | | | | |---|---|---|---|---|---|---|---|---|---|---@ResponseBody| | | | | | | | | |@ApiOperation| | | | | | | | | |public String getDataTest(@RequestBody String paramjson, HttpServletRequest
request) {| | | | | | | | | |String appcode = request.getHeader(""Authorization"");| | | | | | | | | |String apiurl =""https://vehicle.datamount.cn/api/interface/getData"";| | | | |
| | | | |JSONObject obj = JSONObject.parseObject(paramjson);| | | | | | | | | || | | | | | | | | |RestTemplate restTemplate = RestTemplateUtil.getInstance(""utf-8"");| | | | | |
| | | |HttpHeaders httpHeaders = new HttpHeaders() {| | | | | | | | | |{| | | | | | | | | |set(""Authorization"", appcode);| | | | | | | | | |}| | | | | | | | | |};| | | | | | | | | |httpHeaders.setContentType(MediaType.APPLICATION_JSON);| | | | | | | | | || | | | | | | | | |HttpEntity<JSONObject> req = new HttpEntity<>(obj, httpHeaders);| | | | | | |
| | || | | | | | | | | |ResponseEntity<String> responseEntity = restTemplate.exchange(apiurl,
HttpMethod.POST, req, String.class);| | | | | | | | | || | | | | | | | | |return responseEntity.getBody();| | | | | | | | | |}| | | | | | | | | || | | | | | | | | |",1.9,公共服务,no-update,https://ditm.zjdex.com/data-service/product-details?id=1676041315418841090&displayPrice=1.90%E5%85%83%2F%E6%AC%A1&productType=2,Public Sector Data,0.0,0,usage-based,,CN,RMB,0,Zhejiang Big Data Exchange,
